time,open,high,low,close,tick_volume,spread,real_volume,ema_50,lsma,support_trendline_15,resistance_trendline_15,support_gradient_15,resistance_gradient_15,supertrend_dir,Span_A,Span_B,fixed_resistance_gradient_15,fixed_support_gradient_15,fixed_support_trendline_15,fixed_resistance_trendline_15,hourly_time,time2,prev_hour_lsma_slope,prev_hour_macd_line,hour_lsma,fixed_support_gradient,fixed_resistance_gradient,prev_hour_lsma,fixed_support_trendline,fixed_resistance_trendline,prev_fixed_support_trendline,prev_fixed_resistance_trendline,prev_fixed_resistance_gradient,prev_fixed_support_gradient,ema_24,prev_stochk,prev_stochd,prev_hour_macd_signal,prev_psar,prev_psar_direction,prev_nadaraya_watson,prev_nadaraya_watson_trend,nadaraya_upper_envelope,nadaraya_lower_envelope,wma_50,prev_supertrend_dir,HSpan_A,HSpan_B,nadaraya_watson,prev_nadaraya_lower_band,prev_nadaraya_upper_band,prev_HSpan_A,prev_HSpan_B,support_trendline,resistance_trendline,support,resistance,is_buy,is_sell,4_hour_time
2024-04-05 22:15:00,2321.75,2323.97,2320.66,2322.87,1666,27,0,2312.6953573195037,2334.3969538123165,2309.291891660578,2340.1872320137963,-0.000288401902296531,-0.000722820255129762,,,,4.332316190319693e-05,0.0002400737565229965,2314.4224551478233,2330.192904863032,2024-04-05 22:00:00,2024-04-05 22:00:00,3.548000000000684,10.635987776864113,2328.4018787878817,3.703064217519334e-05,0.00034960837898590945,2326.641333333333,2266.5775809477655,2306.7117166681437,2270.6065035470688,2307.7544754815895,0.00032312337288874113,-9.020066407727739e-05,2317.097541535492,92.8084694659832,93.58962683630095,6.215573467436946,2293.197497603705,-1.0,2301.5517431927105,bullish,2314.253266973976,2293.8870943474158,2289.631352475248,1.0,,,2304.047677927466,2291.5480673088227,2311.5990897866386,,,2296.7654680367,2351.8288303856616,2271.739999999999,2304.020000000001,,,2024-04-05 20:00:00
2024-04-05 22:30:00,2322.86,2323.58,2321.54,2321.72,1464,27,0,2313.135583791723,2334.037193914955,2306.6737764846757,2335.794697304049,-0.00016754876174608643,-0.000491631271332642,,,,-4.6094210017782966e-05,0.00013939177660476196,2317.369395173433,2330.5542706255487,2024-04-05 22:00:00,2024-04-05 22:00:00,3.548000000000684,10.635987776864113,2328.4018787878817,3.703064217519334e-05,0.00034960837898590945,2326.641333333333,2266.5775809477655,2306.7117166681437,2270.6065035470688,2307.7544754815895,0.00032312337288874113,-9.020066407727739e-05,2317.097541535492,92.8084694659832,93.58962683630095,6.215573467436946,2293.197497603705,-1.0,2301.5517431927105,bullish,2314.253266973976,2293.8870943474158,2289.631352475248,1.0,,,2304.047677927466,2291.5480673088227,2311.5990897866386,,,2296.7654680367,2351.8288303856616,2271.739999999999,2304.020000000001,,,2024-04-05 20:00:00
2024-04-05 22:45:00,2321.69,2323.59,2321.66,2323.11,1554,27,0,2313.622140679932,2333.6255901759528,2304.5802536251294,2333.1015300595373,-4.413923360650136e-05,-0.00032860957210594915,,,,-0.00012011890824884413,0.00013938713268964723,2317.6925498637574,2330.489797586178,2024-04-05 22:00:00,2024-04-05 22:00:00,3.548000000000684,10.635987776864113,2328.4018787878817,3.703064217519334e-05,0.00034960837898590945,2326.641333333333,2266.5775809477655,2306.7117166681437,2270.6065035470688,2307.7544754815895,0.00032312337288874113,-9.020066407727739e-05,2317.097541535492,92.8084694659832,93.58962683630095,6.215573467436946,2293.197497603705,-1.0,2301.5517431927105,bullish,2314.253266973976,2293.8870943474158,2289.631352475248,1.0,,,2304.047677927466,2291.5480673088227,2311.5990897866386,,,2296.7654680367,2351.8288303856616,2271.739999999999,2304.020000000001,,,2024-04-05 20:00:00
2024-04-05 23:00:00,2323.24,2323.95,2322.68,2323.45,478,30,0,2314.1015484516424,2333.0892558651035,2304.4783108216807,2330.9737048663674,-4.411991103793074e-05,-0.00013392290431356145,,,,-0.00017781367794003367,-2.698619169249001e-05,2321.0471163427915,2330.1089003562092,2024-04-05 23:00:00,2024-04-05 23:00:00,1.7605454545487191,10.313133994992313,2331.0010909090893,0.0001743438120624684,0.0003641683234751194,2328.4018787878817,2262.852224198775,2306.5711765709098,2266.5775809477655,2306.7117166681437,0.00034960837898590945,3.703064217519334e-05,2319.8225323053825,89.5942604821272,92.3881822335327,7.035085572948019,2298.4086479391863,-1.0,2304.047677927466,bullish,2317.316582187853,2296.4636912718834,2290.6183346534663,1.0,,,2306.8665744200857,2293.8870943474158,2314.253266973976,,,2297.977209988748,2352.2005851404165,2271.739999999999,,,,2024-04-05 20:00:00
2024-04-05 23:15:00,2323.43,2325.24,2323.36,2324.55,412,32,0,2314.6112290149767,2332.7679820381218,2304.376704138411,2330.0658746696226,-4.412690337530111e-05,-5.78002000506144e-06,,,,-0.00017194105204881743,-2.6993296597862987e-05,2320.984323497699,2329.718376033425,2024-04-05 23:00:00,2024-04-05 23:00:00,1.7605454545487191,10.313133994992313,2331.0010909090893,0.0001743438120624684,0.0003641683234751194,2328.4018787878817,2262.852224198775,2306.5711765709098,2266.5775809477655,2306.7117166681437,0.00034960837898590945,3.703064217519334e-05,2319.8225323053825,89.5942604821272,92.3881822335327,7.035085572948019,2298.4086479391863,-1.0,2304.047677927466,bullish,2317.316582187853,2296.4636912718834,2290.6183346534663,1.0,,,2306.8665744200857,2293.8870943474158,2314.253266973976,,,2297.977209988748,2352.2005851404165,2271.739999999999,,,,2024-04-05 20:00:00
2024-04-05 23:30:00,2324.53,2327.82,2324.5,2327.5,600,30,0,2315.2399495508316,2332.2500329912023,2304.3085790174237,2329.859151094108,-4.5847455540287556e-05,7.722038983667977e-05,,,,-8.043543010546617e-05,-5.783918802304805e-05,2321.2975228351856,2329.904096197023,2024-04-05 23:00:00,2024-04-05 23:00:00,1.7605454545487191,10.313133994992313,2331.0010909090893,0.0001743438120624684,0.0003641683234751194,2328.4018787878817,2262.852224198775,2306.5711765709098,2266.5775809477655,2306.7117166681437,0.00034960837898590945,3.703064217519334e-05,2319.8225323053825,89.5942604821272,92.3881822335327,7.035085572948019,2298.4086479391863,-1.0,2304.047677927466,bullish,2317.316582187853,2296.4636912718834,2290.6183346534663,1.0,,,2306.8665744200857,2293.8870943474158,2314.253266973976,,,2297.977209988748,2352.2005851404165,2271.739999999999,,,,2024-04-05 20:00:00
2024-04-05 23:45:00,2327.6,2330.06,2326.77,2329.36,896,30,0,2315.9287324995717,2331.834904692082,2304.2035491199003,2330.038103276499,-4.586796541059915e-05,0.0005398355927353409,,,,-9.638990911541358e-06,-5.9649475043732755e-05,2321.157899234402,2330.312607034628,2024-04-05 23:00:00,2024-04-05 23:00:00,1.7605454545487191,10.313133994992313,2331.0010909090893,0.0001743438120624684,0.0003641683234751194,2328.4018787878817,2262.852224198775,2306.5711765709098,2266.5775809477655,2306.7117166681437,0.00034960837898590945,3.703064217519334e-05,2319.8225323053825,89.5942604821272,92.3881822335327,7.035085572948019,2298.4086479391863,-1.0,2304.047677927466,bullish,2317.316582187853,2296.4636912718834,2290.6183346534663,1.0,,,2306.8665744200857,2293.8870943474158,2314.253266973976,,,2297.977209988748,2352.2005851404165,2271.739999999999,,,,2024-04-05 20:00:00
2024-04-08 01:00:00,2324.78,2328.26,2316.95,2317.19,2008,30,0,2315.990257743495,2329.7755205278595,2299.6403145555673,2328.2599999999998,0.00011550630194599383,0.0006117105192238669,,,,-9.633576777262613e-06,-0.00011668941582025373,2319.9940986704028,2330.290133598834,2024-04-08 01:00:00,2024-04-08 01:00:00,2.599212121207529,10.529725602710641,2325.370787878788,0.000283903928370947,0.000368072875835505,2331.0010909090893,2260.453851189846,2307.165192979404,2262.852224198775,2306.5711765709098,0.0003641683234751194,0.0001743438120624684,2317.0864140152976,91.56523440811672,91.322654785409,7.7340135789005435,2302.8902372277003,-1.0,2306.8665744200857,bullish,2318.253916072012,2297.4623055403868,2291.1574118811886,1.0,,,2307.834696603471,2296.4636912718834,2317.316582187853,,,2299.3389018529115,2352.5719729475427,2271.739999999999,,,,2024-04-08 00:00:00
2024-04-08 01:15:00,2317.1,2317.88,2303.97,2310.27,2199,27,0,2315.7112207803975,2327.1015524193563,2291.965455963026,2317.858398846842,0.0004299158348777549,0.000911637743138531,,,,-9.656762823486619e-06,-0.00046511052407731976,2316.062360271933,2330.268251857367,2024-04-08 01:00:00,2024-04-08 01:00:00,2.599212121207529,10.529725602710641,2325.370787878788,0.000283903928370947,0.000368072875835505,2331.0010909090893,2260.453851189846,2307.165192979404,2262.852224198775,2306.5711765709098,0.0003641683234751194,0.0001743438120624684,2317.0864140152976,91.56523440811672,91.322654785409,7.7340135789005435,2302.8902372277003,-1.0,2306.8665744200857,bullish,2318.253916072012,2297.4623055403868,2291.1574118811886,1.0,,,2307.834696603471,2296.4636912718834,2317.316582187853,,,2299.3389018529115,2352.5719729475427,2271.739999999999,,,,2024-04-08 00:00:00
2024-04-08 01:30:00,2310.36,2311.8,2308.48,2308.51,1400,27,0,2315.359941717939,2324.1013398093824,2286.965749874414,2311.780411497249,0.0006912862430648658,0.0011327205293788728,,,,-9.679453636301117e-06,-0.0005258489416838137,2316.428687082526,2330.2462027861284,2024-04-08 01:00:00,2024-04-08 01:00:00,2.599212121207529,10.529725602710641,2325.370787878788,0.000283903928370947,0.000368072875835505,2331.0010909090893,2260.453851189846,2307.165192979404,2262.852224198775,2306.5711765709098,0.0003641683234751194,0.0001743438120624684,2317.0864140152976,91.56523440811672,91.322654785409,7.7340135789005435,2302.8902372277003,-1.0,2306.8665744200857,bullish,2318.253916072012,2297.4623055403868,2291.1574118811886,1.0,,,2307.834696603471,2296.4636912718834,2317.316582187853,,,2299.3389018529115,2352.5719729475427,2271.739999999999,,,,2024-04-08 00:00:00
2024-04-08 01:45:00,2308.54,2309.54,2306.12,2307.51,1043,30,0,2314.977017731698,2321.2008944281524,2282.7635540212045,2311.5612571384127,0.0009724452524381186,0.0012145554610099077,,,,-9.6409707944087e-06,-0.0005529043056655196,2315.791306103796,2330.223006479277,2024-04-08 01:00:00,2024-04-08 01:00:00,2.599212121207529,10.529725602710641,2325.370787878788,0.000283903928370947,0.000368072875835505,2331.0010909090893,2260.453851189846,2307.165192979404,2262.852224198775,2306.5711765709098,0.0003641683234751194,0.0001743438120624684,2317.0864140152976,91.56523440811672,91.322654785409,7.7340135789005435,2302.8902372277003,-1.0,2306.8665744200857,bullish,2318.253916072012,2297.4623055403868,2291.1574118811886,1.0,,,2307.834696603471,2296.4636912718834,2317.316582187853,,,2299.3389018529115,2352.5719729475427,2271.739999999999,,,,2024-04-08 00:00:00
2024-04-08 02:00:00,2307.49,2314.39,2306.03,2312.88,1784,27,0,2314.8747241838105,2319.10394978006,2280.9341466936653,2314.369122127273,0.001194216104296158,0.0012145974346050182,,,,3.863922444847251e-05,-0.0005528756365901704,2314.5077267078714,2329.497032096073,2024-04-08 02:00:00,2024-04-08 02:00:00,-5.630303030301093,7.991696946251523,2320.0746060606075,0.00038652335588376327,0.00042161253667616035,2325.370787878788,2258.7176289756094,2304.7676605944657,2260.453851189846,2307.165192979404,0.000368072875835505,0.000283903928370947,2315.773877567454,79.57125600480514,86.91025029834965,7.785550252370739,,-1.0,2307.834696603471,bullish,2319.291522299034,2298.57917023715,2291.757063366337,1.0,,,2308.912121078706,2297.4623055403868,2318.253916072012,,,2300.936094617464,2352.9440292986915,2271.739999999999,,,,2024-04-08 00:00:00
2024-04-08 02:15:00,2312.91,2313.24,2309.27,2311.5,879,27,0,2314.7101034919174,2317.225012829912,2281.3045283782462,2313.2174514132903,0.0013416229199251868,0.0013463158074249523,,,,-2.0324637267244624e-05,-0.0006164120167401629,2314.295656590049,2330.3088467285343,2024-04-08 02:00:00,2024-04-08 02:00:00,-5.630303030301093,7.991696946251523,2320.0746060606075,0.00038652335588376327,0.00042161253667616035,2325.370787878788,2258.7176289756094,2304.7676605944657,2260.453851189846,2307.165192979404,0.000368072875835505,0.000283903928370947,2315.773877567454,79.57125600480514,86.91025029834965,7.785550252370739,,-1.0,2307.834696603471,bullish,2319.291522299034,2298.57917023715,2291.757063366337,1.0,,,2308.912121078706,2297.4623055403868,2318.253916072012,,,2300.936094617464,2352.9440292986915,2271.739999999999,,,,2024-04-08 00:00:00
2024-04-08 02:30:00,2311.48,2313.28,2310.26,2311.63,978,27,0,2314.559854541092,2315.979836876833,2285.3152392525076,2313.258270232234,0.0012724710395209669,0.001457038312139757,,,,-0.00010060917704102001,-0.0006487941556673549,2313.33792309311,2331.057527608185,2024-04-08 02:00:00,2024-04-08 02:00:00,-5.630303030301093,7.991696946251523,2320.0746060606075,0.00038652335588376327,0.00042161253667616035,2325.370787878788,2258.7176289756094,2304.7676605944657,2260.453851189846,2307.165192979404,0.000368072875835505,0.000283903928370947,2315.773877567454,79.57125600480514,86.91025029834965,7.785550252370739,,-1.0,2307.834696603471,bullish,2319.291522299034,2298.57917023715,2291.757063366337,1.0,,,2308.912121078706,2297.4623055403868,2318.253916072012,,,2300.936094617464,2352.9440292986915,2271.739999999999,,,,2024-04-08 00:00:00
2024-04-08 02:45:00,2311.74,2313.06,2309.67,2311.18,1434,27,0,2314.394983587868,2314.4671187683275,2289.5831648609856,2316.5911564924663,0.00115380488672555,0.0014586109987121646,,,,-0.00020972220863838133,-0.000649076036333596,2311.841245910139,2331.65089758224,2024-04-08 02:00:00,2024-04-08 02:00:00,-5.630303030301093,7.991696946251523,2320.0746060606075,0.00038652335588376327,0.00042161253667616035,2325.370787878788,2258.7176289756094,2304.7676605944657,2260.453851189846,2307.165192979404,0.000368072875835505,0.000283903928370947,2315.773877567454,79.57125600480514,86.91025029834965,7.785550252370739,,-1.0,2307.834696603471,bullish,2319.291522299034,2298.57917023715,2291.757063366337,1.0,,,2308.912121078706,2297.4623055403868,2318.253916072012,,,2300.936094617464,2352.9440292986915,2271.739999999999,,,,2024-04-08 00:00:00
2024-04-08 03:00:00,2311.27,2311.96,2308.16,2308.17,1903,27,0,2314.0913258518744,2313.0099541788854,2293.03622882781,2326.026264369065,0.001065499462948858,0.001198015136449519,,,,-0.0003393079063375921,-0.0007510153806984288,2311.3456455064993,2331.844127606862,2024-04-08 03:00:00,2024-04-08 03:00:00,-5.296181818180685,6.447462394964987,2313.6282424242427,0.0004796865917311482,0.0004232282310196051,2320.0746060606075,2257.6430318369635,2305.644484083898,2258.7176289756094,2304.7676605944657,0.00042161253667616035,0.00038652335588376327,2313.6307936635753,71.3079310413323,80.81480715141802,7.517932680889588,,-1.0,2308.912121078706,bullish,2319.8706921140374,2299.0457723862246,2292.2417920792086,1.0,,,2309.434759240339,2298.57917023715,2319.291522299034,,,2301.8829083037836,2353.3158454323348,2271.739999999999,,,,2024-04-08 00:00:00
2024-04-08 03:15:00,2308.18,2308.95,2306.27,2307.53,1436,27,0,2313.771261176173,2311.5982661290313,2296.1449858279298,2335.8636218387232,0.0009723559225913978,0.0008622016493189121,,,,-0.0004896301682634433,-0.0006663570545832188,2308.9743581907073,2331.4934470144353,2024-04-08 03:00:00,2024-04-08 03:00:00,-5.296181818180685,6.447462394964987,2313.6282424242427,0.0004796865917311482,0.0004232282310196051,2320.0746060606075,2257.6430318369635,2305.644484083898,2258.7176289756094,2304.7676605944657,0.00042161253667616035,0.00038652335588376327,2313.6307936635753,71.3079310413323,80.81480715141802,7.517932680889588,,-1.0,2308.912121078706,bullish,2319.8706921140374,2299.0457723862246,2292.2417920792086,1.0,,,2309.434759240339,2298.57917023715,2319.291522299034,,,2301.8829083037836,2353.3158454323348,2271.739999999999,,,,2024-04-08 00:00:00
2024-04-08 03:30:00,2307.52,2309.6,2306.46,2306.84,1299,27,0,2313.4331508748965,2310.260113636364,2298.692542539826,2344.8860040225773,0.0008991499089550526,0.00048808858548824276,,,,-0.0006154138858943903,-0.000542799131448256,2306.7935241636906,2330.4276454958267,2024-04-08 03:00:00,2024-04-08 03:00:00,-5.296181818180685,6.447462394964987,2313.6282424242427,0.0004796865917311482,0.0004232282310196051,2320.0746060606075,2257.6430318369635,2305.644484083898,2258.7176289756094,2304.7676605944657,0.00042161253667616035,0.00038652335588376327,2313.6307936635753,71.3079310413323,80.81480715141802,7.517932680889588,,-1.0,2308.912121078706,bullish,2319.8706921140374,2299.0457723862246,2292.2417920792086,1.0,,,2309.434759240339,2298.57917023715,2319.291522299034,,,2301.8829083037836,2353.3158454323348,2271.739999999999,,,,2024-04-08 00:00:00
2024-04-08 03:45:00,2306.88,2308.71,2306.0,2306.13,1241,27,0,2313.0768996127063,2308.969943181818,2301.2486923627876,2351.3637993668362,0.0006961690646580878,0.0001637138662109,,,,-0.0007050281582268408,-0.0003939221899085291,2305.110820637363,2328.83921512585,2024-04-08 03:00:00,2024-04-08 03:00:00,-5.296181818180685,6.447462394964987,2313.6282424242427,0.0004796865917311482,0.0004232282310196051,2320.0746060606075,2257.6430318369635,2305.644484083898,2258.7176289756094,2304.7676605944657,0.00042161253667616035,0.00038652335588376327,2313.6307936635753,71.3079310413323,80.81480715141802,7.517932680889588,,-1.0,2308.912121078706,bullish,2319.8706921140374,2299.0457723862246,2292.2417920792086,1.0,,,2309.434759240339,2298.57917023715,2319.291522299034,,,2301.8829083037836,2353.3158454323348,2271.739999999999,,,,2024-04-08 00:00:00
2024-04-08 04:00:00,2306.1,2308.29,2302.83,2306.78,4005,27,0,2312.76973377794,2307.885397727273,2302.830000000001,2355.587267432483,0.0006589168978861387,-0.00010809496616165728,,,,-0.000722820255129762,-0.000288401902296531,2304.1403709915185,2327.1252399451687,2024-04-08 04:00:00,2024-04-08 04:00:00,-6.446363636364822,4.6595357324713405,2314.5548484848487,0.0005030078318141241,0.00044346779871354985,2313.6282424242427,2258.2897979841914,2305.4942497520783,2257.6430318369635,2305.644484083898,0.0004232282310196051,0.0004796865917311482,2315.992839516114,55.85675370407281,68.91198025007006,6.946253291205939,,-1.0,2309.434759240339,bullish,2321.6105316012067,2300.8006537641386,2293.0723603960405,-1.0,,,2311.1821712910833,2299.0457723862246,2319.8706921140374,,,2302.830000000001,2353.6879575523485,2271.739999999999,,,,2024-04-08 04:00:00
2024-04-08 04:15:00,2306.79,2314.1,2306.79,2313.45,3184,27,0,2312.8029174960893,2307.5799890029334,2306.7899999999995,2357.6796738756057,0.0005660142379725907,-0.00030728986219228716,,,,-0.000491631271332642,-0.00016754876174608643,2303.681850480143,2326.9159295079517,2024-04-08 04:00:00,2024-04-08 04:00:00,-6.446363636364822,4.6595357324713405,2314.5548484848487,0.0005030078318141241,0.00044346779871354985,2313.6282424242427,2258.2897979841914,2305.4942497520783,2257.6430318369635,2305.644484083898,0.0004232282310196051,0.0004796865917311482,2315.992839516114,55.85675370407281,68.91198025007006,6.946253291205939,,-1.0,2309.434759240339,bullish,2321.6105316012067,2300.8006537641386,2293.0723603960405,-1.0,,,2311.1821712910833,2299.0457723862246,2319.8706921140374,,,2302.830000000001,2353.6879575523485,2271.739999999999,,,,2024-04-08 04:00:00
2024-04-08 04:30:00,2313.51,2318.58,2313.51,2317.62,3190,27,0,2313.0378971304262,2307.906334310852,2313.5099999999993,2357.9536650253754,0.00041427422568264717,-0.0004131636905571697,,,,-0.00032860957210594915,-4.413923360650136e-05,2303.7922130686156,2327.1686266117713,2024-04-08 04:00:00,2024-04-08 04:00:00,-6.446363636364822,4.6595357324713405,2314.5548484848487,0.0005030078318141241,0.00044346779871354985,2313.6282424242427,2258.2897979841914,2305.4942497520783,2257.6430318369635,2305.644484083898,0.0004232282310196051,0.0004796865917311482,2315.992839516114,55.85675370407281,68.91198025007006,6.946253291205939,,-1.0,2309.434759240339,bullish,2321.6105316012067,2300.8006537641386,2293.0723603960405,-1.0,,,2311.1821712910833,2299.0457723862246,2319.8706921140374,,,2302.830000000001,2353.6879575523485,2271.739999999999,,,,2024-04-08 04:00:00
2024-04-08 04:45:00,2317.65,2325.05,2315.5,2324.26,3713,27,0,2313.585316782601,2309.059728739005,2315.4999999999995,2356.473777054985,0.00038950383863991075,-0.00034161411855383386,,,,-0.00013392290431356145,-4.411991103793074e-05,2303.690359246501,2328.5552756846237,2024-04-08 04:00:00,2024-04-08 04:00:00,-6.446363636364822,4.6595357324713405,2314.5548484848487,0.0005030078318141241,0.00044346779871354985,2313.6282424242427,2258.2897979841914,2305.4942497520783,2257.6430318369635,2305.644484083898,0.0004232282310196051,0.0004796865917311482,2315.992839516114,55.85675370407281,68.91198025007006,6.946253291205939,,-1.0,2309.434759240339,bullish,2321.6105316012067,2300.8006537641386,2293.0723603960405,-1.0,,,2311.1821712910833,2299.0457723862246,2319.8706921140374,,,2302.830000000001,2353.6879575523485,2271.739999999999,,,,2024-04-08 04:00:00
2024-04-08 05:00:00,2324.27,2329.81,2321.65,2328.75,3996,27,0,2314.325057427352,2310.7294868035187,2321.6499999999996,2355.6688562737304,0.00025642460946019314,-0.00034160275153994024,,,,-5.78002000506144e-06,-4.412690337530111e-05,2303.5884662750077,2329.961459772974,2024-04-08 05:00:00,2024-04-08 05:00:00,0.9266060606059909,5.3228324662418345,2323.272121212121,0.0005030039935705908,0.0006627357835710112,2314.5548484848487,2259.435334503515,2305.8288823569706,2258.2897979841914,2305.4942497520783,0.00044346779871354985,0.0005030078318141241,2323.1188751791997,66.98558235333196,64.716755699579,6.621569126213118,,-1.0,2311.1821712910833,bullish,2325.451582071044,2303.7687770866446,2294.357136633664,-1.0,,,2314.5847894173185,2300.8006537641386,2321.6105316012067,,,2308.960317839783,2354.0600000000004,2271.739999999999,2329.3600000000006,,,2024-04-08 04:00:00
2024-04-08 05:15:00,2328.71,2333.28,2326.34,2327.41,2379,27,0,2314.963347308945,2312.1532587976562,2326.3399999999997,2354.8643253746723,0.00014631934662937286,-0.0003416174594948935,,,,7.722038983667977e-05,-4.5847455540287556e-05,2303.489697430264,2331.254343388895,2024-04-08 05:00:00,2024-04-08 05:00:00,0.9266060606059909,5.3228324662418345,2323.272121212121,0.0005030039935705908,0.0006627357835710112,2314.5548484848487,2259.435334503515,2305.8288823569706,2258.2897979841914,2305.4942497520783,0.00044346779871354985,0.0005030078318141241,2323.1188751791997,66.98558235333196,64.716755699579,6.621569126213118,,-1.0,2311.1821712910833,bullish,2325.451582071044,2303.7687770866446,2294.357136633664,-1.0,,,2314.5847894173185,2300.8006537641386,2321.6105316012067,,,2308.960317839783,2354.0600000000004,2271.739999999999,2329.3600000000006,,,2024-04-08 04:00:00
2024-04-08 05:30:00,2327.43,2354.06,2327.43,2344.59,4968,27,0,2316.40854987924,2315.656594574781,2327.4299999999994,2354.0600000000004,0.00012483765660912478,-0.00034161124770391285,,,,0.0005398355927353409,-4.586796541059915e-05,2303.3835615994817,2339.8192260226583,2024-04-08 05:00:00,2024-04-08 05:00:00,0.9266060606059909,5.3228324662418345,2323.272121212121,0.0005030039935705908,0.0006627357835710112,2314.5548484848487,2259.435334503515,2305.8288823569706,2258.2897979841914,2305.4942497520783,0.00044346779871354985,0.0005030078318141241,2323.1188751791997,66.98558235333196,64.716755699579,6.621569126213118,,-1.0,2311.1821712910833,bullish,2325.451582071044,2303.7687770866446,2294.357136633664,-1.0,,,2314.5847894173185,2300.8006537641386,2321.6105316012067,,,2308.960317839783,2354.0600000000004,2271.739999999999,2329.3600000000006,,,2024-04-08 04:00:00
2024-04-08 05:45:00,2344.68,2350.06,2341.3,2348.06,3797,27,0,2317.9525230558625,2319.360962243401,2340.5409482877176,2351.117721399953,-0.00033663450640389754,-0.00027444122936910145,,,,0.0006117105192238669,0.00011550630194599383,2301.702830196763,2339.340152982271,2024-04-08 05:00:00,2024-04-08 05:00:00,0.9266060606059909,5.3228324662418345,2323.272121212121,0.0005030039935705908,0.0006627357835710112,2314.5548484848487,2259.435334503515,2305.8288823569706,2258.2897979841914,2305.4942497520783,0.00044346779871354985,0.0005030078318141241,2323.1188751791997,66.98558235333196,64.716755699579,6.621569126213118,,-1.0,2311.1821712910833,bullish,2325.451582071044,2303.7687770866446,2294.357136633664,-1.0,,,2314.5847894173185,2300.8006537641386,2321.6105316012067,,,2308.960317839783,2354.0600000000004,2271.739999999999,2329.3600000000006,,,2024-04-08 04:00:00
2024-04-08 06:00:00,2348.05,2348.07,2343.66,2347.4,2911,27,0,2319.3889853458204,2322.94879398827,2338.116560741966,2350.4890145112513,-0.00026666191366797815,-0.00027190145783756485,,,,0.000911637743138531,0.0004299158348777549,2299.6256097408063,2334.316045138143,2024-04-08 06:00:00,2024-04-08 06:00:00,8.717272727272302,8.29442446820076,2330.464545454544,0.0005012218591925529,0.0006685246950846966,2323.272121212121,2260.6291516541455,2306.950952556577,2259.435334503515,2305.8288823569706,0.0006627357835710112,0.0005030039935705908,2328.096902917155,77.05912618948992,66.63382074896488,6.956140194610646,2302.830000000001,-1.0,2314.5847894173185,bullish,2329.007832130295,2306.369654448366,2295.570033663367,1.0,,,2317.6611031377915,2303.7687770866446,2325.451582071044,,,2309.76598180912,2349.8294166708783,,2329.3600000000006,,,2024-04-08 04:00:00
2024-04-08 06:15:00,2347.39,2349.85,2342.17,2343.38,3339,27,0,2320.5592787435853,2325.8924780058655,2335.2863153906487,2349.849999999999,-0.00016171167226156866,-0.00020811038688146294,,,,0.0011327205293788728,0.0006912862430648658,2299.265836743212,2332.188607388962,2024-04-08 06:00:00,2024-04-08 06:00:00,8.717272727272302,8.29442446820076,2330.464545454544,0.0005012218591925529,0.0006685246950846966,2323.272121212121,2260.6291516541455,2306.950952556577,2259.435334503515,2305.8288823569706,0.0006627357835710112,0.0005030039935705908,2328.096902917155,77.05912618948992,66.63382074896488,6.956140194610646,2302.830000000001,-1.0,2314.5847894173185,bullish,2329.007832130295,2306.369654448366,2295.570033663367,1.0,,,2317.6611031377915,2303.7687770866446,2325.451582071044,,,2309.76598180912,2349.8294166708783,,2329.3600000000006,,,2024-04-08 04:00:00
2024-04-08 06:30:00,2343.34,2344.3,2340.88,2343.4,1925,27,0,2321.6734602682886,2328.775463709678,2333.278643325627,2346.027990563885,-7.44154966737897e-05,-0.00010460280065386168,,,,0.0012145554610099077,0.0009724452524381186,2300.053411534028,2333.448779139865,2024-04-08 06:00:00,2024-04-08 06:00:00,8.717272727272302,8.29442446820076,2330.464545454544,0.0005012218591925529,0.0006685246950846966,2323.272121212121,2260.6291516541455,2306.950952556577,2259.435334503515,2305.8288823569706,0.0006627357835710112,0.0005030039935705908,2328.096902917155,77.05912618948992,66.63382074896488,6.956140194610646,2302.830000000001,-1.0,2314.5847894173185,bullish,2329.007832130295,2306.369654448366,2295.570033663367,1.0,,,2317.6611031377915,2303.7687770866446,2325.451582071044,,,2309.76598180912,2349.8294166708783,,2329.3600000000006,,,2024-04-08 04:00:00
2024-04-08 06:45:00,2343.46,2345.68,2341.58,2345.52,1209,27,0,2322.8367061088597,2331.7346096041074,2332.4385730211634,2345.782145957092,-3.360293923821823e-05,-0.00010459199300783934,,,,0.0012145974346050182,0.001194216104296158,2302.1707976007224,2336.286557879122,2024-04-08 06:00:00,2024-04-08 06:00:00,8.717272727272302,8.29442446820076,2330.464545454544,0.0005012218591925529,0.0006685246950846966,2323.272121212121,2260.6291516541455,2306.950952556577,2259.435334503515,2305.8288823569706,0.0006627357835710112,0.0005030039935705908,2328.096902917155,77.05912618948992,66.63382074896488,6.956140194610646,2302.830000000001,-1.0,2314.5847894173185,bullish,2329.007832130295,2306.369654448366,2295.570033663367,1.0,,,2317.6611031377915,2303.7687770866446,2325.451582071044,,,2309.76598180912,2349.8294166708783,,2329.3600000000006,,,2024-04-08 04:00:00
