time,open,high,low,close,tick_volume,spread,real_volume,bb_lower,bb_middle,bb_upper,ema_50,ema_50_grad,lsma,lsma_high,lsma_high_grad,lsma_low,lsma_long,long_smooth,long_smooth_grad,lsma2,lsma2_grad,lsma2_smooth,lsma2_smooth_grad,lsma3,lsma3_grad,lsma3_smooth,lsma3_smooth_grad,lsma_grad,lsma_long_grad,support_trendline_15,resistance_trendline_15,support_gradient_15,resistance_gradient_15,supertrend_dir,Span_A,Span_B,sr_levels,fixed_resistance_gradient_15,fixed_support_gradient_15,fixed_support_trendline_15,fixed_resistance_trendline_15,ema_short,ema_long,macd_line,macd_signal,lsma_stddev,lsma_slope,prev_lsma_slope_1,prev_lsma_slope_2,lsma_upper_band,lsma_lower_band,stoch_k,stoch_d,be_increment,be_condition_increment,ticket,sr_cross_signal_sell,sr_cross_signal_buy,in_session,retest_buy,retest_sell,is_buy2,is_sell2,signal,tp,sl,be,be_condition,conditions_arr
2024-12-02 06:37:00,2629.37,2629.57,2629.18,2629.48,131,27,0,2626.802450726877,2628.768000000001,2630.733549273125,2628.7494427268152,0.029818664211688883,2629.4302862439718,2629.9219999999996,-0.2780000000002474,2629.3440000000014,2629.4302862439718,2628.8733488320363,-0.006760604375358525,2629.6688898776424,0.08229885057426145,2629.6277404523526,0.13600778642921796,2629.04518131257,0.11338227660326083,2628.988490174268,0.13206711160455598,-0.010769002597953659,0.09561438635273589,,,,,,7.87423093911932,7.873949105932736,[],6.776101103834952e-05,5.790162039880416e-05,2627.5130469644278,2629.616559101108,2629.406924505202,2629.0296533851038,0.34029810827587426,0.25163988818100036,0.45295655749165176,0.09561438635273589,0.10638338895068955,0.2005413422343736,2630.336199358955,2628.5243731289884,71.6402116402045,78.27918517507067,2.0,3.0,,,,True,False,False,False,True,1.0,2627.48,2630.48,2627.48,2599.48,"3.0,2.0,2599.48"
2024-12-02 06:49:00,2627.49,2627.59,2626.58,2626.73,132,27,0,2626.5773515045744,2628.9005000000016,2631.2236484954287,2628.510510283452,-0.07267388912032402,2628.4267682610316,2627.623999999999,-0.06500000000005457,2626.523999999999,2628.4267682610316,2628.721262866148,-0.020444605117063475,2628.9358279569915,-0.2380437523142973,2629.054849833146,-0.2265476455318094,2628.1134467927336,-0.2651827956983652,2628.246038190583,-0.2634927697436069,-0.10749944381632304,-0.30948238783594206,,,,,,7.8740369686920655,7.8741395647121415,[],-3.98453063601378e-05,-5.337781875332578e-05,2627.3455734413837,2630.162420635316,2627.952450694472,2628.4089395889664,-0.4265728580517134,-0.14757098412362113,0.862487060023527,-0.30948238783594206,-0.20198294401961903,-0.28935632183356574,2630.1517423810787,2626.7017941409845,21.683212321448394,15.782804170012938,2.0,3.0,,,,True,False,False,True,False,0.0,2628.73,2625.73,2628.73,2656.73,"3.0,2.0,2656.73"
2024-12-02 06:53:00,2627.9,2628.58,2627.85,2628.37,137,27,0,2626.24061970226,2628.4390000000017,2630.637380297743,2628.393958472565,-0.0009778968392311072,2627.828921764924,2628.1640000000016,0.3780000000028849,2627.3969999999995,2627.828921764924,2628.6292078791257,-0.02359143492731164,2628.2650196514633,-0.09717538005361348,2628.313607341487,-0.11170448646726072,2627.4356603633637,-0.07067779014096232,2627.470999258435,-0.09212124582973047,0.05673118279128175,-0.06965517241587804,,,,,,7.873956179712183,7.8741966882017635,[],-3.886001290285202e-05,-0.00010876337951357371,2627.5044468139295,2629.7167171994024,2627.877660117565,2628.233018240858,-0.32266241673687546,-0.29445094071966504,0.6469364619909614,-0.06965517241587804,-0.1263863552071598,-0.13699962921600672,2629.1227946889057,2626.535048840942,52.95068315266218,39.28278160366287,2.0,3.0,,,,True,False,False,True,False,0.0,2630.37,2627.37,2630.37,2658.37,"3.0,2.0,2658.37"
2024-12-02 07:55:00,2627.29,2627.38,2625.18,2625.23,259,27,0,2625.217042198534,2626.8445000000024,2628.471957801471,2626.354289097559,-0.045889350920788274,2627.835832406378,2627.685999999999,-0.2090000000011969,2626.429000000001,2627.835832406378,2625.122641768632,0.030220782350625086,2628.5812094920257,-0.05048572488249192,2628.6064523544637,-0.00919354838970321,2627.559420096402,-0.19288616982021267,2627.6558631813164,-0.0656284760843846,-0.27550685947153397,-0.26634111976272834,,,,,,7.873245992350941,7.872947693675918,[2628.5312086461886],5.600980846457443e-05,-1.3128508859325468e-07,2625.1838349161108,2628.079659578265,2626.9213282903233,2626.515183072807,0.3581320495200089,0.4990285124156382,0.8422408461911862,-0.26634111976272834,0.009165739708805631,0.07630478309238242,2629.52031409876,2626.1513507139957,42.64999881809542,61.3200280112059,2.0,3.0,,,,True,False,False,False,True,1.0,2623.23,2626.23,2623.23,2595.23,"3.0,2.0,2595.23"
2024-12-02 08:10:00,2623.77,2624.48,2623.25,2623.92,276,27,0,2621.0038697843192,2624.517000000002,2628.030130215685,2625.095039035911,-0.04796077697619694,2622.8052984797932,2624.108999999999,0.26899999999932334,2622.843999999999,2622.8052984797932,2625.5093496106792,-0.005481553578192688,2623.6191345939933,-0.1933125695218223,2623.7157908787503,-0.23218279569846345,2622.2980964034114,-0.19512791991292033,2622.3956603633724,-0.2137256210612577,0.07587690025593474,-0.15087949573580772,,,,,,7.872528922856599,7.872911553245603,[2628.5312086461886],-7.887350978293028e-05,-9.813605118672188e-05,2623.1202473870703,2626.784440904612,2623.6741151403517,2624.4461371029047,-0.6907087833683363,-0.6566781509784069,0.679873938022477,-0.15087949573580772,-0.22675639599174247,-0.30772339636860124,2624.165046355838,2621.4455506037484,37.32162819754037,25.451282706503815,2.0,3.0,,,,True,False,False,True,False,0.0,2625.92,2622.92,2625.92,2653.92,"3.0,2.0,2653.92"
2024-12-02 08:57:00,2626.39,2626.58,2625.6,2625.97,179,27,0,2624.9786320166477,2626.010000000002,2627.0413679833564,2625.2130648468374,0.030895312374013884,2626.8311234705243,2626.8699999999976,-0.26300000000264845,2626.09,2626.8311234705243,2624.4468105302185,0.11438053392612346,2627.1657441601756,0.03421727845443456,2627.1486355209454,0.05872265479865746,2626.513073044125,0.031167222841759212,2626.497489432708,0.0712117167231554,-0.08853244345300482,0.0012109751587559003,,,,,,7.873150905066015,7.872909670286038,"[2628.435330853876, 2628.489038955141, 2628.5312086461886, 2628.4417356848526, 2628.492772353101]",4.2353353379558985e-05,3.661712127516105e-05,2624.556535173306,2626.657040607948,2626.2235008576904,2625.66019598059,0.4943518743439199,0.5303081966099656,0.4595164385340837,0.0012109751587559003,0.08974341861176072,0.08249758991678391,2627.7501563475926,2625.912090593456,51.2372634643448,66.5709788726156,2.0,3.0,,,,True,False,False,False,True,1.0,2623.97,2626.97,2623.97,2595.97,"3.0,2.0,2595.97"
2024-12-02 09:20:00,2628.28,2628.57,2628.23,2628.44,133,27,0,2625.769134054303,2628.101500000002,2630.433865945701,2626.932221058413,0.061541997615677246,2629.1650604375245,2628.9599999999978,-0.28900000000112414,2628.3080000000004,2629.1650604375245,2626.856617130144,0.11841694475333497,2629.4578257322955,0.02536151279355181,2629.4451449758963,0.07279458657740179,2628.7053192436056,0.08309306637238478,2628.6637727104226,0.1074367816108861,-0.009649981459006085,0.03827734519973092,,,,,,7.873849288191376,7.87331127575324,"[2628.435330853876, 2628.489038955141, 2628.5312086461886, 2628.4417356848526, 2628.492772353101]",7.171926004079147e-05,6.167174236391021e-05,2626.4532240328986,2629.5190606260676,2628.574395038355,2627.8484512249356,0.6252566368302723,0.7142792130966875,0.387224556636041,0.03827734519973092,0.047927326658737,0.16314497589792154,2629.9395095507966,2628.3906113242524,63.93635895492307,69.18117779656039,2.0,3.0,,,buy,True,True,False,False,True,1.0,2626.44,2629.44,2626.44,2598.44,"3.0,2.0,2598.44"
2024-12-02 09:33:00,2630.5,2631.58,2630.25,2631.51,151,27,0,2627.5825729266744,2629.8200000000024,2632.0574270733305,2628.3514164989388,0.12892177555340822,2631.079738227663,2631.5200000000023,0.0670000000041,2630.5970000000016,2631.079738227663,2628.341780422691,0.11479510567323814,2631.336346310713,0.12900630329977503,2631.2718431590606,0.11643863551989853,2630.476345569147,0.06993919168962748,2630.441375973306,0.07216833518486965,0.1206510938077372,0.16671931776272686,,,,,,7.874223728100279,7.873655280943739,"[2628.435330853876, 2628.489038955141, 2628.5312086461886, 2628.4417356848526, 2628.492772353101]",6.767600145852009e-05,4.819697568838845e-05,2628.2908400833926,2630.8255227626487,2630.5300418713946,2629.5546783990317,0.8492910627305719,0.7886147671344851,0.4103221731961636,0.16671931776272686,0.04606822395498966,0.1403314794210928,2631.900382574055,2630.2590938812705,83.1900668576984,86.08694740414403,2.0,3.0,,,,True,False,False,False,True,1.0,2629.51,2632.51,2629.51,2601.51,"3.0,2.0,2601.51"
2024-12-02 09:37:00,2631.26,2631.49,2630.69,2631.36,185,27,0,2627.8872936332846,2630.249500000002,2632.61170636672,2628.785741790155,0.1050717636671834,2631.348579162033,2631.651000000001,-0.06699999999955253,2630.902000000002,2631.348579162033,2628.792559084167,0.11293639228824759,2631.6618420467166,0.01447163514649219,2631.654606229141,0.05842009640309698,2630.867989618095,0.029642565816175193,2630.853168335191,0.06985761957821524,0.010639228766649467,0.04591397849162604,,,,,,7.874404364353062,7.873719934457981,"[2628.435330853876, 2628.489038955141, 2628.5312086461886, 2628.4417356848526, 2628.492772353101]",4.7739549987904454e-05,6.154447867915322e-05,2628.889470969007,2631.5443285343276,2630.904781451598,2630.014936765552,0.7670021823569186,0.7914621142730548,0.3240563224213751,0.04591397849162604,0.03527474972497657,0.09600222469225628,2631.996691806876,2630.70046651719,84.3464246383849,85.44873806984042,2.0,3.0,,,,True,False,False,False,True,1.0,2629.36,2632.36,2629.36,2601.36,"3.0,2.0,2601.36"
2024-12-02 09:46:00,2631.84,2631.95,2630.98,2631.41,222,27,0,2630.1609468133533,2631.6715000000017,2633.18205318665,2629.851856094793,0.06359771041661588,2632.8247964404886,2632.4840000000013,-0.44499999999789,2631.5400000000022,2632.8247964404886,2630.0350950129764,0.1530530589548107,2633.1708958101576,0.025441601777401956,2633.1581750092664,0.06546718576191779,2632.341344456803,-0.003354097146257118,2632.3430215053813,0.0298312940303731,-0.08581683351894753,-0.01966852057921642,,,,,,7.874772875183866,7.874010506817724,"[2628.435330853876, 2628.489038955141, 2628.5312086461886, 2628.4417356848526, 2628.492772353101]",4.6444294496394506e-05,2.2891028433098894e-05,2630.3100894228414,2632.5064438400796,2631.9537465094263,2631.1567052419437,0.6762065877019268,0.8019522712956321,0.614625321484165,-0.01966852057921642,0.06614831293973111,0.16468223952460903,2634.054047083457,2631.59554579752,51.58974358974086,67.5754985754952,2.0,3.0,,,,True,False,False,False,True,1.0,2629.41,2632.41,2629.41,2601.41,"3.0,2.0,2601.41"
2024-12-02 09:56:00,2630.05,2630.12,2629.39,2629.66,214,27,0,2628.7774971768235,2631.2000000000016,2633.6225028231797,2629.940425301539,-0.011445930675108684,2630.5666562847596,2630.0750000000003,-0.02199999999902502,2629.262999999998,2630.5666562847596,2631.03043422321,0.044420949202503834,2631.0458487208025,-0.1788253615100075,2631.1352614015555,-0.24277753058777307,2630.1537426770506,-0.2307578791214837,2630.269121616616,-0.25015498702123296,0.07431738969626167,-0.1721053021865373,,,,,,7.874624350744822,7.8744907007615055,"[2628.435330853876, 2628.489038955141, 2628.5312086461886, 2628.4417356848526, 2628.492772353101]",-9.778496520221382e-05,-4.715522025891856e-05,2629.7133299586326,2633.01730089224,2630.342495811388,2630.5744458550917,-0.2486217237224082,0.03390983702993329,0.5887744536385557,-0.1721053021865373,-0.24642269188279897,-0.3091583240620821,2631.7442051920366,2629.3891073774826,23.858921161826686,18.868224526333098,2.0,3.0,,,,True,False,False,True,False,0.0,2631.66,2628.66,2631.66,2659.66,"3.0,2.0,2659.66"
2024-12-02 10:08:00,2629.64,2629.74,2628.54,2629.24,201,27,0,2627.3991966431154,2629.3095000000026,2631.2198033568898,2629.516090053529,-0.011268981776538567,2628.0202803114566,2629.443,0.4190000000012333,2628.1670000000017,2628.0202803114566,2630.9105560252124,-0.059126140155512985,2628.685593622545,-0.08295439376843206,2628.7270708194264,-0.09755506117744517,2627.4822966258803,-0.08856507230166244,2627.526579162035,-0.13895328142552898,-0.022024471637450915,-0.05870671116235826,,,,,,7.874356176324594,7.8744907007615055,"[2628.435330853876, 2628.489038955141, 2628.5312086461886, 2628.4417356848526, 2628.492772353101]",-2.8171960000429555e-05,-7.025427485620863e-05,2627.990702145084,2630.5643647688053,2628.9648356129005,2629.501326052994,-0.48712311984536427,-0.4900079055963631,0.928824141504726,-0.05870671116235826,-0.036682239524907345,-0.2531271783450393,2629.877928594466,2626.162632028447,58.70786516853567,45.047232082611465,2.0,3.0,,,,True,False,False,True,False,0.0,2631.24,2628.24,2631.24,2659.24,"3.0,2.0,2659.24"
2024-12-02 10:13:00,2630.66,2630.76,2630.19,2630.74,183,27,0,2627.2933486869497,2629.3940000000016,2631.4946513130535,2629.6793907301503,0.043290174279718485,2628.9861876158698,2631.165,0.02500000000009095,2630.12,2628.9861876158698,2630.613289080459,-0.05233876529473491,2629.4607630700775,0.2165087133898851,2629.3525087133794,0.25655913978607714,2628.250384872079,0.2938383388909642,2628.1034657026375,0.3000559881343179,0.013741935489633761,0.276612532447416,,,,,,7.874578707881787,7.874671606625782,"[2628.435330853876, 2628.489038955141, 2628.5312086461886, 2628.4417356848526, 2628.492772353101]",3.635690263294356e-05,1.422965282998148e-06,2626.8820568952624,2630.9070360266164,2629.836988686275,2629.8024664468358,0.0452174923379971,-0.2435348306255281,1.096849384165644,0.276612532447416,0.26287059695778225,0.3320756396001343,2631.179886384201,2626.7924888475386,82.65582655825993,83.77054088892562,2.0,3.0,,,,True,False,False,False,True,1.0,2628.74,2631.74,2628.74,2600.74,"3.0,2.0,2600.74"
