time,open,high,low,close,tick_volume,spread,real_volume,support_trendline_15,resistance_trendline_15,support_gradient_15,resistance_gradient_15,supertrend_dir,Span_A,Span_B,fixed_resistance_gradient_15,fixed_support_gradient_15,fixed_support_trendline_15,fixed_resistance_trendline_15,hourly_time,time2,prev_hour_lsma_slope,prev_hour_macd_line,hour_lsma,fixed_support_gradient,fixed_resistance_gradient,prev_hour_lsma,fixed_support_trendline,fixed_resistance_trendline,prev_fixed_support_trendline,prev_fixed_resistance_trendline,prev_fixed_resistance_gradient,prev_fixed_support_gradient,ema_50,ema_24,prev_stochk,prev_stochd,prev_hour_macd_signal,prev_psar,prev_psar_direction,prev_nadaraya_watson,prev_nadaraya_watson_trend,nadaraya_upper_envelope,nadaraya_lower_envelope,wma_50,prev_supertrend_dir,HSpan_A,HSpan_B,nadaraya_watson,prev_nadaraya_lower_band,prev_nadaraya_upper_band,prev_HSpan_A,prev_HSpan_B,support_trendline,resistance_trendline,lsma,ema_short,ema_long,macd_line,macd_signal,lsma_stddev,lsma_slope,prev_lsma_slope_1,prev_lsma_slope_2,lsma_upper_band,lsma_lower_band,stoch_k,stoch_d,is_doji,is_doji_star,3whitesoldiers,3blackcrows,engulfing,inverted_hammer,two_crows,three_inside,three_line_strike,three_outside,three_stars_in_south,abandoned_baby,advance_block,belt_hold,breakaway,closing_marubozu,conceal_baby_swallow,counterattack,dark_cloud_cover,doji,doji_star,dragonfly_doji,evening_doji_star,evening_star,gap_side_side_white,gravestone_doji,hammer,hanging_man,harami,harami_cross,high_wave,hikkake,hikkake_mod,homing_pigeon,identical_three_crows,in_neck,kicking,kicking_by_length,ladder_bottom,long_legged_doji,long_line,matching_low,mat_hold,morning_doji_star,morning_star,on_neck,piercing,rickshaw_man,rise_fall_3_methods,separating_lines,shooting_star,short_line,spinning_top,stalled_pattern,stick_sandwich,takuri,tasuki_gap,thrusting,tristar,unique_3_river,upside_gap_two_crows,xside_gap_3_methods,ticket,is_buy2,is_sell2,signal,tp,sl,be,be_condition
2024-10-18 17:45:00,43396.49,43417.99,43375.99,43394.99,2323,600,0,43368.45307611096,43537.22352003338,0.0001363969439370384,9.117168595438163e-05,,,,-0.00012997783413623023,-0.0003256285060852174,43344.447213940446,43516.77533291712,2024-10-18 17:00:00,2024-10-18 17:00:00,,,43401.4739393939,,,43420.60042424242,,,,,,,43454.50536363636,43427.88122599451,,,,,,,,,,,,,,,,,,,43276.47257590027,43635.811303534785,43384.63285714285,43398.766919714224,43431.023151043235,-29.023998121992918,-22.718854479902028,62.74314608741471,0.0,0.0,0.0,43447.37600323027,43321.88971105544,42.59337960995421,28.51306663461362,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,-100,-100,-100,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,100,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,,False,False,,,,,
2024-10-18 18:00:00,43393.99,43410.99,43377.99,43396.99,1878,600,0,43377.99000000003,43558.818684838385,0.00012942741185228697,3.335433431926462e-05,,,,-0.00012997591277273248,-0.0003587377543008707,43335.10058418217,43511.11902953222,2024-10-18 18:00:00,2024-10-18 18:00:00,-19.126484848515247,,43398.862727272746,,,43401.4739393939,,,,,,,43451.13893388429,43429.683175773505,,,,,,,,,,,,,,,,,,,43269.45628951479,43631.79281549232,43387.299523809525,43398.4935474505,43428.50217689188,-26.83426836120634,-23.54193725616289,43.002353202424715,2.6666666666715173,0.0,0.0,43430.30187701195,43344.2971706071,52.68065268065269,41.63293224066707,100,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,100,0,0,0,100,100,0,0,0,0,0,0,0,0,0,,False,False,,,,,
2024-10-18 18:15:00,43397.99,43424.49,43383.99,43418.49,1826,600,0,43383.98999999997,43561.42658949421,0.00012864139421359837,2.893520931349827e-05,,,,-0.0001299719605319623,-0.000358778210787205,43319.55380676164,43505.46097166424,2024-10-18 18:00:00,2024-10-18 18:00:00,-19.126484848515247,,43398.862727272746,,,43401.4739393939,,,,,,,43451.13893388429,43429.683175773505,,,,,,,,,,,,,,,,,,,43269.45628951479,43631.79281549232,43387.299523809525,43401.569924765805,43427.76053415915,-23.211687736824388,-23.47588735229519,46.97149591577183,0.0,2.6666666666715173,0.0,43434.271019725296,43340.32802789375,55.944055944055954,50.40602941155429,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,,False,False,,,,,
2024-10-18 18:30:00,43418.99,43443.49,43411.49,43432.99,1859,600,0,43411.91813545131,43562.68730047693,7.615252915832062e-05,2.8934136146039268e-05,,,,-0.00012995747861692462,-0.0003038923583519744,43300.86962515628,43499.804759013445,2024-10-18 18:00:00,2024-10-18 18:00:00,-19.126484848515247,,43398.862727272746,,,43401.4739393939,,,,,,,43451.13893388429,43429.683175773505,,,,,,,,,,,,,,,,,,,43269.45628951479,43631.79281549232,43387.299523809525,43406.40378249414,43428.14790199921,-19.035196509394154,-22.587749183714983,40.34892457403145,0.0,0.0,2.6666666666715173,43427.64844838356,43346.95059923549,61.84926184926186,56.82465682465684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,,False,False,,,,,
2024-10-18 18:45:00,43433.99,43445.99,43418.99,43435.99,1424,600,0,43418.99000000003,43563.94508265361,6.762311861646139e-05,2.8949543288327707e-05,,,,-0.00013195235940915767,-0.0002209041028275165,43286.558933206674,43493.658796338736,2024-10-18 18:00:00,2024-10-18 18:00:00,-19.126484848515247,,43398.862727272746,,,43401.4739393939,,,,,,,43451.13893388429,43429.683175773505,,,,,,,,,,,,,,,,,,,43269.45628951479,43631.79281549232,43387.299523809525,43410.95550826427,43428.728798147415,-15.328140919918951,-21.135827530955776,30.88515593515871,0.0,0.0,0.0,43418.184679744685,43356.414367874364,67.90986790986791,61.901061901061915,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,100,0,0,0,100,100,0,0,0,0,0,0,0,0,0,,False,False,,,,,
2024-10-18 19:00:00,43436.49,43459.99,43428.49,43455.49,1217,600,0,43428.490000000005,43565.20835133754,4.872137052396666e-05,2.8933520450000322e-05,,,,-8.838025697866169e-05,-0.00011858418176411183,43280.0024841751,43491.53389953784,2024-10-18 19:00:00,2024-10-18 19:00:00,-2.611212121155404,,43417.286969696994,,,43398.862727272746,,,,,,,43462.566400450785,43448.41802560161,,,,,,,,,,,,,,,,,,,43262.44114065897,43627.77469751852,43421.41857142856,43417.8069685313,43430.71110939576,-10.813686680485262,-19.071399360861673,23.592775326699044,34.11904761903861,0.0,0.0,43445.011346755266,43397.82579610186,73.65967365967367,67.80626780626783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,,False,False,,,,,
2024-10-18 19:15:00,43455.99,43507.99,43453.49,43494.49,1479,600,0,43405.841396580996,43588.56326279888,0.00012878766777778245,-3.319333851973516e-05,,,,2.180226857304765e-05,3.929708108104458e-06,43283.77582089066,43500.09895880769,2024-10-18 19:00:00,2024-10-18 19:00:00,-2.611212121155404,,43417.286969696994,,,43398.862727272746,,,,,,,43462.566400450785,43448.41802560161,,,,,,,,,,,,,,,,,,,43262.44114065897,43627.77469751852,43421.41857142856,43429.60435798803,43435.435471662735,-4.286266159564548,-16.114372720602248,34.75492428278944,0.0,34.11904761903861,0.0,43456.17349571135,43386.663647145775,81.75622941769937,74.44192366241366,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,False,False,,,,,
2024-10-18 19:30:00,43494.99,43535.99,43479.49,43524.49,1286,600,0,43408.587916059405,43588.14413901865,0.0001397067223001971,-3.656160127938049e-05,,,,7.358117136034239e-05,6.774826925053677e-05,43291.35266074995,43509.34908069953,2024-10-18 19:00:00,2024-10-18 19:00:00,-2.611212121155404,,43417.286969696994,,,43398.862727272746,,,,,,,43462.566400450785,43448.41802560161,,,,,,,,,,,,,,,,,,,43262.44114065897,43627.77469751852,43421.41857142856,43444.20214906679,43442.03210339142,3.0632183217603597,-12.278854512129726,44.41364011843498,0.0,0.0,34.11904761903861,43465.832211547,43377.004931310126,89.87288723732748,81.76293010490018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,False,False,,,,,
2024-10-18 19:45:00,43523.99,43568.99,43504.49,43513.99,1649,600,0,43414.65223678858,43584.57583151504,0.00013970936864973488,-2.901061364908303e-05,,,,0.00012024654144708712,0.00017161643615011746,43305.9094194205,43525.42753220809,2024-10-18 19:00:00,2024-10-18 19:00:00,-2.611212121155404,,43417.286969696994,,,43398.862727272746,,,,,,,43462.566400450785,43448.41802560161,,,,,,,,,,,,,,,,,,,43262.44114065897,43627.77469751852,43421.41857142856,43454.93874151805,43447.36231795502,7.97142355403048,-8.228798898897685,42.55584566189562,0.0,0.0,0.0,43463.97441709046,43378.86272576667,90.05591106308334,87.2283425727034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,False,False,,,,,
2024-10-18 20:00:00,43512.99,43538.99,43503.49,43530.99,1492,600,0,43420.71773882959,43582.32343055166,0.0001397114145153563,-2.447669835104015e-05,,,,0.00012621251635507757,0.0002668183374392317,43328.5272190165,43528.763009260474,2024-10-18 20:00:00,2024-10-18 20:00:00,18.424242424247495,,43439.1172727273,,,43417.286969696994,,,,,,,43470.643418550644,43461.43401991236,,,,,,,,,,,,,,,,,,,43255.42712914847,43623.75694957931,43452.96619047619,43466.63893513066,43453.556961069466,12.949547337251715,-3.993129651667804,41.98554172909182,31.54761904762563,0.0,0.0,43494.95173220528,43410.9806487471,87.62370457711272,89.18416762584117,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,,False,False,,,,,
2024-10-18 20:15:00,43529.99,43532.99,43494.99,43499.99,1456,600,0,43426.7843813877,43579.50494797993,0.00013971257452693095,-1.4427771459294337e-05,,,,0.00012470122962984033,0.0003271399971698559,43352.31958317952,43534.24190587719,2024-10-18 20:00:00,2024-10-18 20:00:00,18.424242424247495,,43439.1172727273,,,43417.286969696994,,,,,,,43470.643418550644,43461.43401991236,,,,,,,,,,,,,,,,,,,43255.42712914847,43623.75694957931,43452.96619047619,43471.769868187475,43456.99644543469,14.37621542281704,-0.31926063677083505,35.54541025893706,0.0,31.54761904762563,0.0,43488.511600735124,43417.42078021725,81.01464791172886,86.23142118397497,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,False,False,,,,,
2024-10-18 20:30:00,43500.99,43544.49,43494.99,43542.49,1087,600,0,43432.85275299811,43578.2894363804,0.0001397047474503478,-9.939626445104877e-06,,,,0.000124709968021381,0.00034473601257554147,43370.85367316381,43539.67924247531,2024-10-18 20:00:00,2024-10-18 20:00:00,18.424242424247495,,43439.1172727273,,,43417.286969696994,,,,,,,43470.643418550644,43461.43401991236,,,,,,,,,,,,,,,,,,,43255.42712914847,43623.75694957931,43452.96619047619,43482.64988846632,43463.32930132842,18.44834515806724,3.43426052219678,28.939180888145327,0.0,0.0,31.54761904762563,43481.90537136434,43424.02700958804,84.05818295306722,84.23217848063626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,False,False,,,,,
2024-10-18 20:45:00,43543.49,43545.99,43505.99,43506.99,1143,600,0,43438.92058102795,43577.85674463753,0.00013971330114680952,-9.944881666998576e-06,,,,0.0001246990427398317,0.00033863266356408335,43384.02654854067,43545.10085402962,2024-10-18 20:00:00,2024-10-18 20:00:00,18.424242424247495,,43439.1172727273,,,43417.286969696994,,,,,,,43470.643418550644,43461.43401991236,,,,,,,,,,,,,,,,,,,43255.42712914847,43623.75694957931,43452.96619047619,43486.39452100996,43466.56342715595,18.769746519254113,6.501357721608247,17.33218860691577,0.0,0.0,0.0,43470.298379083106,43435.63400186927,79.73778163512962,81.60353749997523,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,False,False,,,,,
2024-10-18 21:00:00,43506.49,43538.99,43444.99,43537.99,1591,600,0,43444.99,43577.42348841989,0.00013481830452351996,-9.947595366723327e-06,,,,0.00012470238243620074,0.00022854791482218475,43362.47080228717,43550.53650127257,2024-10-18 21:00:00,2024-10-18 21:00:00,21.830303030306823,,43468.05666666669,,,43439.1172727273,,,,,,,43481.07006972325,43476.22423770961,,,,,,,,,,,,,,,,,,,43248.41425479889,43619.73957164058,43492.537619047616,43494.33228700843,43471.85428440366,21.078163621721615,9.41671890163092,15.99590721466659,39.57142857142753,0.0,0.0,43508.53352626228,43476.54171183295,82.51093139376063,82.1022986606525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,True,False,0.0,44037.99,43337.99,43627.99,43637.99
2024-10-18 21:15:00,43538.49,43576.99,43535.99,43560.99,1290,600,0,43454.437162178336,43576.99000000001,0.00012217269536290805,-9.947963015122458e-06,,,,0.00012469568586776717,0.00022853973518307608,43372.390168622405,43555.96744849271,2024-10-18 21:00:00,2024-10-18 21:00:00,21.830303030306823,,43468.05666666669,,,43439.1172727273,,,,,,,43481.07006972325,43476.22423770961,,,,,,,,,,,,,,,,,,,43248.41425479889,43619.73957164058,43492.537619047616,43504.587319776365,43478.45693000338,24.314215536913252,12.396218228687387,21.711583478506366,0.0,39.57142857142753,0.0,43514.24920252612,43470.82603556911,83.20881212949794,81.81917505279607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,False,False,,,,,
2024-10-18 21:30:00,43561.99,43569.49,43530.99,43552.99,1122,600,0,43462.09479604459,43569.49000000003,0.0001086642157754469,8.662417074209005e-07,,,,0.00033909862973172973,0.0002285363300602634,43382.302728312956,43549.51804164608,2024-10-18 21:00:00,2024-10-18 21:00:00,21.830303030306823,,43468.05666666669,,,43439.1172727273,,,,,,,43481.07006972325,43476.22423770961,,,,,,,,,,,,,,,,,,,43248.41425479889,43619.73957164058,43492.537619047616,43512.033885964614,43483.97789815128,25.943336375057697,15.105641857961448,22.612417574705297,0.0,0.0,39.57142857142753,43515.15003662232,43469.92520147291,87.82079655618334,84.51351335981398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,False,False,,,,,
2024-10-18 21:45:00,43551.99,43553.99,43525.99,43527.99,1089,600,0,43466.86136162558,43553.98999999998,0.0001083303633728391,2.6347253450395183e-05,,,,0.0003252875720477058,0.0002285670842267346,43392.20550166067,43564.47148237895,2024-10-18 21:00:00,2024-10-18 21:00:00,21.830303030306823,,43468.05666666669,,,43439.1172727273,,,,,,,43481.07006972325,43476.22423770961,,,,,,,,,,,,,,,,,,,43248.41425479889,43619.73957164058,43492.537619047616,43514.48867273929,43487.23805384378,25.04608784136508,17.093731054642173,22.68967669608427,0.0,0.0,0.0,43515.2272957437,43469.84794235153,83.30577169302205,84.77846012623445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,,False,False,,,,,
2024-10-18 22:00:00,43526.99,43526.99,43485.99,43521.99,1474,600,0,43471.57046031059,43541.05978789204,0.00010832964177670918,5.407578873873971e-05,,,,0.00025582492948557166,0.0002106754141422745,43405.47727139842,43576.58135111397,2024-10-18 22:00:00,2024-10-18 22:00:00,28.939393939392176,,43492.438484848506,,,43468.05666666669,,,,,,,43487.32823886448,43484.94996266303,,,,,,,,,,,,,,,,,,,43241.402517425944,43615.72256366829,43518.609047619044,43515.64272308709,43489.81227207757,23.596277901706344,18.394240424055006,18.53471646093345,26.071428571427532,0.0,0.0,43537.14376407998,43500.07433115811,74.38246316727093,81.8363438054921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,False,False,,,,,
2024-10-18 22:15:00,43522.99,43523.99,43485.49,43496.99,1328,600,0,43476.280067432126,43545.686585089876,0.00010832751692467432,4.662130046816247e-05,,,,0.0001701762179712322,0.0001850788505299079,43418.73211484722,43581.45129806694,2024-10-18 22:00:00,2024-10-18 22:00:00,28.939393939392176,,43492.438484848506,,,43468.05666666669,,,,,,,43487.32823886448,43484.94996266303,,,,,,,,,,,,,,,,,,,43241.402517425944,43615.72256366829,43518.609047619044,43512.77307338138,43490.34395562738,20.33108705142513,18.781609749529032,23.22970184096966,0.0,26.071428571427532,0.0,43541.83874946001,43495.37934577808,60.57018959679357,72.75280815236219,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,False,False,,,,,
2024-10-18 22:30:00,43495.99,43509.49,43480.99,43494.99,1440,600,0,43480.99,43547.71651729168,0.00010149419763677484,4.662234017676073e-05,,,,9.117168595438163e-05,0.0001363969439370384,43431.677154061625,43579.63854627518,2024-10-18 22:00:00,2024-10-18 22:00:00,28.939393939392176,,43492.438484848506,,,43468.05666666669,,,,,,,43487.32823886448,43484.94996266303,,,,,,,,,,,,,,,,,,,43241.402517425944,43615.72256366829,43518.609047619044,43510.03721593809,43490.688107062386,17.391340487345587,18.503555897092344,25.49322972685064,0.0,0.0,26.071428571427532,43544.1022773459,43493.11581789219,49.73220247481853,61.56161841296102,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,100,0,100,0,0,0,0,0,100,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,,False,False,,,,,
2024-10-18 22:45:00,43495.99,43530.49,43490.99,43515.49,1960,600,0,43490.98999999997,43549.74692048718,8.818555597113386e-05,4.662206732652066e-05,,,,3.335433431926462e-05,0.00012942741185228697,43437.99709876453,43574.33942587909,2024-10-18 22:00:00,2024-10-18 22:00:00,28.939393939392176,,43492.438484848506,,,43468.05666666669,,,,,,,43487.32823886448,43484.94996266303,,,,,,,,,,,,,,,,,,,43241.402517425944,43615.72256366829,43518.609047619044,43510.87610579377,43492.525284317024,16.402659740699164,18.08337666581371,25.3984907688313,0.0,0.0,0.0,43544.00753838787,43493.210556850216,45.80527497194166,52.03588901451792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,False,False,,,,,
2024-10-18 23:00:00,43514.49,43540.4,43504.4,43528.9,627,600,0,43504.4,43555.58979660274,6.531425102168508e-05,3.800419289503919e-05,,,,2.893520931349827e-05,0.00012864139421359837,43443.64239458087,43574.89186007197,2024-10-18 23:00:00,2024-10-18 23:00:00,24.381818181813287,,43522.05775757576,,,43492.438484848506,,,,,,,43495.43219543457,43495.383304293464,80.21154991740683,,,,,,,,,,,,,,,,,,43234.39191684515,43611.705925628274,43540.585,43513.64901259473,43495.21970770095,16.421407839574385,17.750982900565845,20.0440696609318,21.975952380955277,0.0,0.0,43560.62906966093,43520.54093033907,51.61868686868777,49.05205477181599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,False,False,,,,,
2024-10-18 23:15:00,43527.9,43535.9,43523.9,43535.4,172,620,0,43521.92809670084,43561.97247069773,3.9885236881011526e-05,2.4438450056174117e-05,,,,2.8934136146039268e-05,7.615252915832062e-05,43447.244200840905,43576.15264951483,2024-10-18 23:00:00,2024-10-18 23:00:00,24.381818181813287,,43522.05775757576,,,43492.438484848506,,,,,,,43495.43219543457,43495.383304293464,80.21154991740683,,,,,,,,,,,,,,,,,,43234.39191684515,43611.705925628274,43540.585,43516.995318349385,43498.19602564903,16.713892878513434,17.543564896155363,15.873931160142753,0.0,21.975952380955277,0.0,43556.458931160145,43524.71106883985,61.8232323232341,53.08239805462117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,,False,False,,,,,
2024-10-18 23:30:00,43534.9,43542.4,43533.4,43540.9,172,620,0,43523.982587591316,43567.328584930925,3.256570849102229e-05,1.0365894664049536e-05,,,,2.8949543288327707e-05,6.762311861646139e-05,43450.36344619999,43577.41815132292,2024-10-18 23:00:00,2024-10-18 23:00:00,24.381818181813287,,43522.05775757576,,,43492.438484848506,,,,,,,43495.43219543457,43495.383304293464,80.21154991740683,,,,,,,,,,,,,,,,,,43234.39191684515,43611.705925628274,43540.585,43520.67296168025,43501.35928300836,17.142025627246767,17.463257042373645,17.927477712821965,0.0,0.0,21.975952380955277,43558.51247771282,43522.657522287176,68.23989898990165,60.560606060607846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,,False,False,,,,,
2024-10-18 23:45:00,43539.9,43540.9,43525.4,43531.9,195,620,0,43525.400000000016,43567.78014979399,3.085261018098988e-05,1.0366092886090916e-05,,,,2.8933520450000322e-05,4.872137052396666e-05,43451.09628955513,43578.67409167423,2024-10-18 23:00:00,2024-10-18 23:00:00,24.381818181813287,,43522.05775757576,,,43492.438484848506,,,,,,,43495.43219543457,43495.383304293464,80.21154991740683,,,,,,,,,,,,,,,,,,43234.39191684515,43611.705925628274,43540.585,43522.400198344825,43503.621558341074,16.59971634392423,17.29054890268376,18.561190438038814,0.0,0.0,0.0,43559.14619043804,43522.02380956196,68.99747474747741,66.35353535353772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,,False,False,,,,,
2024-10-21 01:00:00,43542.9,43559.9,43542.4,43548.9,413,620,0,43542.40000000004,43567.3125741402,6.677413167269879e-06,1.2586024161228993e-05,,,,-3.319333851973516e-05,0.00012878766777778245,43465.5943174221,43573.11127253382,2024-10-21 01:00:00,2024-10-21 01:00:00,29.61927272725734,,43550.78581818182,,,43522.05775757576,,,,,,,43506.98815990101,43509.51812556158,82.32935831913726,,,,,,,,,,,,,,,,,,43227.38245287227,43607.689657486626,43547.48916666665,43526.47709090716,43506.97551698248,17.228629839133646,17.278165089973736,17.889136767519716,6.9041666666526,0.0,0.0,43565.37830343417,43529.600029899135,72.40656565656832,69.88131313131579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,,False,False,,,,,
2024-10-21 01:15:00,43548.99,43550.99,43543.99,43549.99,95,600,0,43543.98999999996,43567.86115428759,3.5462445139907287e-06,1.2585604925021218e-05,,,,-3.656160127938049e-05,0.0001397067223001971,43473.414926579644,43571.12460253161,2024-10-21 01:00:00,2024-10-21 01:00:00,29.61927272725734,,43550.78581818182,,,43522.05775757576,,,,,,,43506.98815990101,43509.51812556158,82.32935831913726,,,,,,,,,,,,,,,,,,43227.38245287227,43607.689657486626,43547.48916666665,43530.09446153683,43510.161774983775,17.586662438923668,17.339864559763722,12.071602844682474,0.0,6.9041666666526,0.0,43559.560769511336,43535.41756382197,74.70202020202198,72.03535353535591,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,0,0,0,0,0,,False,False,,,,,
2024-10-21 01:30:00,43549.49,43560.99,43548.99,43559.99,124,600,0,43548.98999999999,43573.62396186335,-6.727437021997324e-06,2.612468660596555e-06,,,,-2.901061364908303e-05,0.00013970936864973488,43479.49092757761,43571.07157348442,2024-10-21 01:00:00,2024-10-21 01:00:00,29.61927272725734,,43550.78581818182,,,43522.05775757576,,,,,,,43506.98815990101,43509.51812556158,82.32935831913726,,,,,,,,,,,,,,,,,,43227.38245287227,43607.689657486626,43547.48916666665,43534.693775146545,43513.85275461461,18.387387355818646,17.549369118974706,11.202084202419552,0.0,0.0,6.9041666666526,43558.69125086907,43536.28708246423,80.18560606060697,75.76473063973243,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,False,False,,,,,
