time,open,high,low,close,tick_volume,spread,real_volume,ema_short,ema_long,lsma,macd_line,macd_signal,lsma_stddev,lsma_upper_band,lsma_lower_band,is_buy2,is_sell2,tp,sl
2024-06-18 10:45:00,2316.64,2317.17,2314.91,2315.42,1805,27,0,2319.1531519277705,2320.4244271591365,2318.3615615384615,-1.271275231365962,-0.5262637999862347,2.5786264431556494,2321.8427072367217,2314.8804158402013,False,False,,
2024-06-18 11:00:00,2315.41,2315.41,2313.15,2313.37,2491,27,0,2318.263436246575,2319.9018769992003,2317.2491615384615,-1.638440752625229,-0.7486991905140337,3.0551150005645846,2321.373566789224,2313.1247562876993,False,False,,
2024-06-18 11:15:00,2313.34,2314.52,2311.4,2311.62,2385,27,0,2317.2413691317174,2319.288404628889,2316.029153846152,-2.0470354971716915,-1.0083664518455653,3.5786108571168036,2320.8602785032595,2311.1980291890445,False,False,,
2024-06-18 11:30:00,2311.61,2313.17,2310.93,2312.54,1997,27,0,2316.518081572992,2318.788522804527,2314.9786692307684,-2.2704412315351874,-1.2607814077834898,3.920075381929149,2320.270770996373,2309.686567465164,False,False,,
2024-06-18 11:45:00,2312.54,2312.78,2310.66,2311.22,1994,27,0,2315.7029921002236,2318.2278914856734,2313.9861,-2.524899385449771,-1.513605003316746,4.215520015372506,2319.677052020753,2308.2951479792473,False,False,,
2024-06-18 12:00:00,2311.21,2313.93,2310.78,2313.44,2246,27,0,2315.35483946942,2317.873232857105,2313.3870384615375,-2.518393387685137,-1.7145626801904243,4.2982625559643655,2319.1896929120894,2307.5843840109856,False,False,,
2024-06-18 12:15:00,2313.37,2314.18,2311.9,2312.13,2022,27,0,2314.8587103202785,2317.4478082010232,2312.645453846154,-2.5890978807447027,-1.8894697203012802,4.44441435962091,2318.645413231642,2306.6454944606658,False,False,,
2024-06-18 12:30:00,2312.04,2312.32,2311.07,2311.46,2154,27,0,2314.3358318094665,2317.004266852799,2311.9627923076923,-2.6684350433324653,-2.0452627849075173,4.537933707463899,2318.0890028127687,2305.836581802616,False,False,,
2024-06-18 12:45:00,2311.47,2312.23,2310.9,2311.0,1570,27,0,2313.8226269157026,2316.559506345184,2311.3001,-2.7368794294816325,-2.1835861138223405,4.6167764728219955,2317.5327482383095,2305.0674517616903,False,False,,
2024-06-18 13:00:00,2311.03,2312.32,2310.92,2311.17,1494,27,0,2313.414530467133,2316.1602836529487,2310.792976923077,-2.745753185815829,-2.2960195282210383,4.605238936979067,2317.0100494879985,2304.575904358155,False,False,,
2024-06-18 13:15:00,2311.15,2311.55,2307.87,2310.03,1921,27,0,2312.8938334721897,2315.706188567545,2310.1899076923078,-2.8123550953550875,-2.399286641647848,4.638021560967587,2316.451236799614,2303.9285785850016,False,False,,
2024-06-18 13:30:00,2310.02,2310.12,2306.75,2307.22,1969,27,0,2312.0209360149297,2315.0775820069857,2309.3558846153846,-3.056645992056019,-2.5307585117294824,4.743260938777494,2315.759286882734,2302.952482348035,False,False,,
2024-06-18 13:45:00,2307.26,2309.06,2306.51,2308.23,1883,27,0,2311.437715089556,2314.570353710172,2308.6879384615368,-3.132638620616035,-2.651134533506793,4.796929851477685,2315.1637937610317,2302.212083162042,False,False,,
2024-06-18 14:00:00,2308.26,2310.0,2306.61,2308.98,2064,27,0,2311.059605075778,2314.1562534353448,2308.233715384614,-3.096648359566643,-2.740237298718763,4.7494023132737375,2314.6454085075334,2301.822022261694,False,False,,
2024-06-18 14:15:00,2308.94,2311.18,2308.94,2311.18,1811,27,0,2311.078127371812,2313.9357902179117,2308.043323076923,-2.857662846099629,-2.7637224081949365,4.6861127102673565,2314.369575235784,2301.7170709180623,False,False,,
2024-06-18 14:30:00,2311.18,2311.5,2309.45,2311.29,1946,27,0,2311.110723160764,2313.7398057573255,2307.9745846153855,-2.6290825965616023,-2.73679444586827,4.566028069704403,2314.1387225094863,2301.8104467212847,False,False,,
2024-06-18 14:45:00,2311.3,2314.16,2311.14,2313.32,2103,27,0,2311.4506119052617,2313.708709034561,2308.3467615384598,-2.2580971292991308,-2.6410549825544423,4.30462708411868,2314.15800810202,2302.5355149748993,False,False,,
2024-06-18 15:00:00,2313.25,2313.62,2311.8,2313.19,2184,27,0,2311.718210073683,2313.6702861431118,2308.8012076923073,-1.9520760694285855,-2.503259199929271,3.9608510449137078,2314.148356602941,2303.4540587816737,False,False,,
2024-06-18 15:15:00,2313.22,2315.41,2311.35,2312.37,2385,27,0,2311.8184854469628,2313.5739686510296,2309.0692999999997,-1.755483204066877,-2.353704000756792,3.736535962625441,2314.113623549544,2304.024976450455,False,False,,
2024-06-18 15:30:00,2314.28,2322.3,2314.28,2322.07,5302,27,0,2313.3956415320454,2314.203304306509,2310.8393615384634,-0.8076627744635516,-2.044495755498144,3.8387681617927147,2316.0216985568836,2305.6570245200433,False,False,,
2024-06-18 15:45:00,2322.08,2324.11,2312.9,2313.83,4426,27,0,2313.4624659117308,2314.1756521356565,2311.361399999999,-0.7131862239257316,-1.7782338491836616,3.5926661409032947,2316.2114992902184,2306.5113007097793,False,False,,
2024-06-18 16:00:00,2313.84,2320.23,2313.59,2318.93,4191,27,0,2314.3036250022337,2314.527826051534,2312.6643461538465,-0.22420104930006346,-1.467427289206942,3.512054384543711,2317.4056195729804,2307.9230727347126,False,False,,
2024-06-18 16:15:00,2319.02,2319.02,2316.02,2317.35,3252,27,0,2314.772298078813,2314.7368759736423,2313.639399999998,0.03542210517070998,-1.1668574103314115,3.4522465149511934,2318.2999327951825,2308.978867204814,False,True,2310.35,2321.02
2024-06-18 16:30:00,2317.43,2321.51,2313.78,2320.92,5422,27,0,2315.71809837438,2315.19488516078,2315.1096461538473,0.5232132136002292,-0.8288432855450835,3.6628121254931387,2320.054442523263,2310.1648497844317,False,False,,
2024-06-18 16:45:00,2320.91,2327.66,2318.26,2326.67,4237,27,0,2317.403006316783,2316.044893667389,2317.2636461538464,1.3581126493941156,-0.39145209855724367,4.51255470880894,2323.3555950107384,2311.1716972969543,False,False,,
2024-06-18 17:00:00,2326.65,2327.02,2322.77,2323.55,3496,27,0,2318.3486976526624,2316.6008274698047,2318.8082384615404,1.747870182857696,0.03641235772574425,4.92631007956202,2325.458757068949,2312.1577198541318,False,True,2316.55,2329.02
2024-06-18 17:15:00,2323.59,2325.62,2323.21,2325.46,3317,27,0,2319.4427441676376,2317.257062472041,2320.410876923079,2.185681695596486,0.46626622529989264,5.440423329116504,2327.755448417386,2313.0663054287716,False,False,,
2024-06-18 17:30:00,2325.5,2326.95,2322.93,2323.34,3328,27,0,2320.042321988001,2317.7076504370752,2321.488653846154,2.3346715509255773,0.8399472904250296,5.692963551613147,2329.174154640832,2313.8031530514763,False,False,,
2024-06-18 17:45:00,2323.26,2325.64,2322.1,2323.52,3107,27,0,2320.5773493744623,2318.138194849144,2322.5571384615396,2.439154525318372,1.1597887374036981,5.927206424614895,2330.5588671347696,2314.5554097883096,False,False,,
2024-06-18 18:00:00,2323.54,2323.74,2318.63,2323.13,3355,27,0,2320.9700648553144,2318.5079581936516,2323.3851153846163,2.4621066616628013,1.4202523222555188,6.064759764409181,2331.5725410665686,2315.197689702664,False,False,,
2024-06-18 18:15:00,2323.12,2327.03,2322.83,2325.06,3652,27,0,2321.5992856468047,2318.9932946237514,2324.5408846153837,2.6059910230533205,1.6574000624150793,6.3201483368665174,2333.0730848701533,2316.008684360614,False,False,,
2024-06-18 18:30:00,2325.04,2329.73,2323.61,2328.73,2877,27,0,2322.696318624219,2319.7145320590294,2326.026076923076,2.98178656518985,1.9222773629700336,6.731595278980801,2335.1137305497,2316.9384232964517,False,False,,
2024-06-18 18:45:00,2328.74,2328.91,2326.2,2326.78,2113,27,0,2323.324577297416,2320.237900054657,2327.047907692306,3.086677242758924,2.155157338927812,6.912520355605713,2336.3798101723737,2317.7160052122385,False,False,,
2024-06-18 19:00:00,2326.82,2329.44,2326.82,2327.9,2245,27,0,2324.0284884824287,2320.805463013571,2328.0664307692286,3.223025468857486,2.368730964913747,7.0755431593621685,2337.6184140343676,2318.5144475040897,False,False,,
2024-06-18 19:15:00,2327.89,2329.71,2326.78,2328.72,1956,27,0,2324.750259485132,2321.391725012566,2329.069915384617,3.3585344725661344,2.5666916664442248,7.221334087272,2338.8187164024343,2319.3211143668,False,False,,
2024-06-18 19:30:00,2328.71,2329.65,2327.88,2327.9,1645,27,0,2325.234834948958,2321.8738194560797,2329.7290384615394,3.361015492878323,2.7255564317310443,7.19414465613043,2339.4411337473157,2320.016943175763,False,False,,
2024-06-18 19:45:00,2327.89,2330.66,2326.39,2330.15,2157,27,0,2325.99101418758,2322.48686986674,2330.358715384616,3.504144320839714,2.8812740095527785,7.011313191311818,2339.823988192887,2320.893442576345,False,False,,
2024-06-18 20:00:00,2330.16,2331.09,2328.3,2328.77,2137,27,0,2326.4185504664138,2322.952286913648,2330.669746153846,3.4662635527656676,2.998271918195356,6.710233527977714,2339.728561416616,2321.6109308910764,False,False,,
